HUC8,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,FieldActivityEventType,FieldActivityRemark,WindSpeed,WindDirection,PrecipType,TideStage,WaveHeight,CloudCover,Pressure,GaugeHeight,FlowStage,Details,Latitude,Longitude,TierLevel
"02080207",428891,"NTN016","NTWQM","NTN","VADEQ","VADEQ/SCRO","2-APP110.93",9/1/2016,10:30:00,,,,,,,,,,,"Cloud (No Percentage)",,,,"",37.30740,-78.38897
"02080203",428913,"NTN016","NTWQM","NTN","VADEQ","VADEQ/SCRO","2-JMS279.41",9/1/2016,12:40:00,,,,,,,,"Mixed Rain and Snow",,,"Cloud (No Percentage)",,,,"",37.55546,-79.36701
"02060006",423564,"NTN016","NTWQM","NTN","MDDNR","MDDNR","TF1.2",9/6/2016,08:07:00,0.3,,,"R",,,,,,,"Clear (0-10%)",,,,"3 @ 6.5; 19.5 & 32.5 FEET FROM LEFT.",38.81430,-76.75087
"02070010",423561,"NTN016","NTWQM","NTN","MDDNR","MDDNR","NWA0016",9/6/2016,09:20:00,0.4,,,"R",,,,,,,"Clear (0-10%)",,,,"5 @ 9.3; 27.9; 46.5; 65.1 & 83.7 FEET FROM LEFT.",38.95223,-76.96606
"02080205",428975,"NTN016","NTWQM","NTN","VADEQ","USGSVA","TF5.0J",9/6/2016,09:30:00,,,,"R",,,,,,,,761.00,1.05,,"Actual Barometric pressure recorded was 760.8.  Routine sample without storm impact. CIMS event code = R CIMS remark = NF",37.67111,-78.08580
"02080207",428907,"NTN016","NTWQM","NTN","VADEQ","VADEQ/PRO","2-DPC005.20",9/6/2016,09:30:00,,,,,,,,"None",,,"Clear (0-10%)",,0.85,,"",37.28389,-77.86833
"02080202",428919,"NTN016","NTWQM","NTN","VADEQ","VADEQ/VRO","2-MRY014.78",9/6/2016,10:30:00,,,,,,,,"None",,,"Clear (0-10%)",,1.38,,"",37.75222,-79.39195
"02060006",423556,"NTN016","NTWQM","NTN","MDDNR","MDDNR","LXT0200",9/6/2016,10:35:00,0.4,,,"R",,,,,,,"Clear (0-10%)",,,,"3 @ 7.3; 22 & 36.7 FT FROM LEFT.",39.16775,-76.85125
"02060006",425375,"NTN016","NTWQM","NTN","MDDNR","USGSMD","01594440",9/6/2016,10:45:00,,,,"R",,,,,,,,769.00,4.53,,"Data Source NWISMD; DB01; Recno 01601031:data ported by JBell 03/17",38.95583,-76.69333
"02080205",428910,"NTN016","NTWQM","NTN","VADEQ","USGSVA","2-JMS113.20",9/6/2016,11:45:00,,,,"R",,,,,,,,762.00,3.73,,"Actual Barometric Pressure recorded was 762.1.  CIMS event code= R  CIMS remark = NF",37.53142,-77.48370
"02060006",423562,"NTN016","NTWQM","NTN","MDDNR","MDDNR","PXT0972",9/6/2016,11:58:00,0.4,,,"R",,,,,,,"Clear (0-10%)",,,,"5 @ 4.1; 12.3; 20.5; 28.7 & 38.3 FT FROMLEFT.",39.23931,-77.05619
"02060006",425602,"BAY680","NTWQM","NTID","MDDNR","MDDNR","PXT0809",9/7/2016,08:13:00,,,,,,,,,,,"Partly To Broken (50-90%)",,,,"4.60 GAGE",39.11680,-76.87493
"02080206",422892,"BAY680","TWQM","TRIB","VADEQ","VADEQ/TRO","LE5.3",9/7/2016,08:45:00,7,,,,,,,,"Ebb Tide",,"Cloud (No Percentage)",,,,,36.99044,-76.47544
"02060006",425603,"BAY680","NTWQM","NTID","MDDNR","MDDNR","PXT0972",9/7/2016,09:10:00,,,,,,,,,,,"Clear (0-10%)",,,,"1.99 GAGE",39.23931,-77.05619
"02070008",425536,"BAY680","NTWQM","NTID","MDDNR","MDDNR","CAC0031",9/7/2016,09:10:00,,,,,,,,,,,"Scattered To Partly Cloudy (10-50%)",,,,,39.33178,-77.58018
"02080206",422889,"BAY680","TWQM","TRIB","VADEQ","VADEQ/TRO","LE5.2",9/7/2016,09:30:00,10,,,,,,,,"Ebb Tide",,"Cloud (No Percentage)",,,,,37.05600,-76.59306
"02070008",425598,"BAY680","NTWQM","NTID","MDDNR","MDDNR","POT1596",9/7/2016,09:50:00,,,,,,,,,,,"Scattered To Partly Cloudy (10-50%)",,,,"RIVER LOW",39.27208,-77.54790
"02070008",425597,"BAY680","NTWQM","NTID","MDDNR","MDDNR","POT1595",9/7/2016,10:10:00,,,,,,,,,,,"Scattered To Partly Cloudy (10-50%)",,,,"1.05 GAGERIVER LOW; FISHERIES ALSO SAMPLING",39.27348,-77.54367
"02080206",422886,"BAY680","TWQM","TRIB","VADEQ","VADEQ/TRO","LE5.1",9/7/2016,10:10:00,13,,,,,,,,"Ebb Tide",,"Cloud (No Percentage)",,,,,37.20297,-76.64833
"02080206",422920,"BAY680","TWQM","TRIB","VADEQ","VADEQ/PRO","RET5.1A",9/7/2016,10:20:00,5,,,,,,,,"Ebb Tide",,"Cloud (No Percentage)",,,,,37.31230,-76.87672
"02070008",425540,"BAY680","NTWQM","NTID","MDDNR","MDDNR","CJB0005",9/7/2016,10:25:00,,,,,,,,,,,"Clear (0-10%)",,,,,38.97345,-77.14883
"02070008",425537,"BAY680","NTWQM","NTID","MDDNR","MDDNR","CAC0148",9/7/2016,10:47:00,,,,,,,,,,,"Partly To Broken (50-90%)",,,,"1.46 GAGE",39.42578,-77.55900
"02070008",425594,"BAY680","NTWQM","NTID","MDDNR","MDDNR","POT1184",9/7/2016,11:00:00,,,,,,,,,,,"Clear (0-10%)",,,,"2.70 GAGEUSGS WATER TEMP=25.8'CJ PH=8.6; D.O.=7.4MS/L; CONDO=358.",38.94821,-77.12734
"02080206",422971,"BAY680","TWQM","TRIB","VADEQ","VADEQ/PRO","TF5.6",9/7/2016,11:00:00,10,,,,,,,,"Ebb Tide",,"Cloud (No Percentage)",,,,,37.27272,-76.99057
"02070008",425596,"BAY680","NTWQM","NTID","MDDNR","MDDNR","POT1472",9/7/2016,11:30:00,,,,,,,,,,,"Partly To Broken (50-90%)",,,,"RIVER LOW",39.15551,-77.52232
"02070008",425595,"BAY680","NTWQM","NTID","MDDNR","MDDNR","POT1471",9/7/2016,11:35:00,,,,,,,,,,,"Partly To Broken (50-90%)",,,,"RIVER LOW; A LOT OF SAV ON MD SIDE",39.15442,-77.52125
"02080206",422968,"BAY680","TWQM","TRIB","VADEQ","VADEQ/PRO","TF5.5A",9/7/2016,11:35:00,10,,,,,,,"Mixed Rain and Snow","Ebb Tide",,"Cloud (No Percentage)",,,,,37.30165,-77.12840
"02080206",422965,"BAY680","TWQM","TRIB","VADEQ","VADEQ/PRO","TF5.5",9/7/2016,12:05:00,10,,,,,,,"Mixed Rain and Snow","Ebb Tide",,"Cloud (No Percentage)",,,,,37.31265,-77.23283
"02070008",425610,"BAY680","NTWQM","NTID","MDDNR","MDDNR","SEN0008",9/7/2016,12:32:00,,,,,,,,,,,"Scattered To Partly Cloudy (10-50%)",,,,"RIVER LOW",39.07958,-77.33964
"02080207",422962,"BAY680","TWQM","TRIB","VADEQ","VADEQ/PRO","TF5.4",9/7/2016,12:45:00,6,,,,,,,,"Ebb Tide",,"Cloud (No Percentage)",,,,,37.31240,-77.29133
"02070010",425530,"BAY680","NTWQM","NTID","MDDNR","MDDNR","ANA0082",9/7/2016,13:10:00,,,,,,,,,,,"Scattered To Partly Cloudy (10-50%)",,,,,38.93893,-76.94344
"02080206",422959,"BAY680","TWQM","TRIB","VADEQ","VADEQ/PRO","TF5.3",9/7/2016,13:15:00,12,,,,,,,,"Ebb Tide",,"Cloud (No Percentage)",,,,,37.40310,-77.39272
"02080206",422956,"BAY680","TWQM","TRIB","VADEQ","VADEQ/PRO","TF5.2A",9/7/2016,13:40:00,7,,,,,,,,"Ebb Tide",,"Cloud (No Percentage)",,,,,37.45000,-77.41883
"02070010",425398,"NTN016","NTWQM","NTN","MDDNR","USGSMD","01646580",9/8/2016,09:00:00,,,,"R",,,,,,,,761.00,,,"Data Source NWISMD; DB01; Recno 01601047:data ported by JBell 03/17",38.92955,-77.11692
"02070011",427155,"BAY680","SWM","CMON","MDDNR","MDDNR","XBF2099",9/8/2016,09:00:00,11,,,,,">10 To 20 Knots","WNW",,"Ebb Tide","0.3 to <0.6M","Scattered To Partly Cloudy (10-50%)",,,,"NO BS PH;OLD WQM #155; NO LICOR; QY TURB NEGATIVE",38.03300,-76.33550
"02080207",428972,"NTN016","NTWQM","NTN","VADEQ","USGSVA","TF5.0A",9/8/2016,09:30:00,,,,,,,,,,,,760.00,1.35,,"",37.22445,-77.47555
"02070010",425418,"NTN016","NTWQM","NTN","MDDNR","USGSMD","01648010",9/8/2016,10:00:00,,,,"S",,,,,,,,757.00,1.84,,"Data Source NWISMD; DB01; Recno 01601042:data ported by JBell 03/17",38.96035,-77.04217
"02070011",427156,"BAY680","SWM","CMON","MDDNR","MDDNR","XBF7904",9/8/2016,10:30:00,1.3,,,,,"0 To 1 Knot",,,"Low Slack Tide","0.0 to <0.1M","Scattered To Partly Cloudy (10-50%)",,,,,38.13110,-76.49340
"02080206",428903,"NTN016","NTWQM","NTN","VADEQ","USGSVA","2-CHK035.26",9/8/2016,12:30:00,,,,,,,,,,,,763.00,2.51,,"",37.43000,-77.06000
"02060006",425611,"BAY680","NTWQM","NTID","MDDNR","MDDNR","TF1.0",9/12/2016,07:23:00,,,,,,,,,,,"Clear (0-10%)",,,,"GAGE:4.47FT",38.95557,-76.69411
"02060006",425612,"BAY680","NTWQM","NTID","MDDNR","MDDNR","TF1.2",9/12/2016,08:19:00,,,,,,,,,,,,,,,"GAGE:0.98FT CLOUD COVER NOT RECORDED.",38.81430,-76.75087
"02070010",425593,"BAY680","TWQM","TRIB","MDDNR","MDDNR","PIS0033",9/12/2016,08:35:00,,,,,,,,,,,"Clear (0-10%)",,,,,38.69842,-76.98673
"02070011",425608,"BAY680","TWQM","TRIB","MDDNR","MDDNR","RET2.4",9/12/2016,08:35:00,15.7,4.50,10.50,,,,"E",,"Flood Tide","0.0 to <0.1M","Scattered To Partly Cloudy (10-50%)",,,,,38.36260,-76.99063
"02060006",425635,"BAY680","TWQM","TRIB","MDDNR","MDDNR","WXT0001",9/12/2016,08:51:00,1.4,,,,,,"NE",,"Flood Tide","0.0 to <0.1M","Clear (0-10%)",,,,,38.78538,-76.71343
"02070011",425579,"BAY680","TWQM","TRIB","MDDNR","MDDNR","MAT0078",9/12/2016,09:00:00,,,,,,,,,,,"Clear (0-10%)",,,,,38.58852,-77.11865
"02070011",425607,"BAY680","TWQM","TRIB","MDDNR","MDDNR","RET2.2",9/12/2016,09:25:00,9.7,,,,,,"E",,"Ebb Tide","0.0 to <0.1M","Scattered To Partly Cloudy (10-50%)",,,,,38.35250,-77.20510
"02060006",425614,"BAY680","TWQM","TRIB","MDDNR","MDDNR","TF1.4",9/12/2016,09:28:00,2.3,,,,,,"NE",,"Flood Tide","0.0 to <0.1M","Clear (0-10%)",,,,,38.77302,-76.70927
"02060006",425575,"BAY680","TWQM","TRIB","MDDNR","MDDNR","LE1.3",9/12/2016,09:33:00,23.5,,,,,,"NE",,"Flood Tide","0.0 to <0.1M","Scattered To Partly Cloudy (10-50%)",,,,,38.33980,-76.48490
"02070011",425606,"BAY680","TWQM","TRIB","MDDNR","MDDNR","RET2.1",9/12/2016,09:53:00,6.6,,,,,,"E",,"Ebb Tide","0.0 to <0.1M","Scattered To Partly Cloudy (10-50%)",,,,,38.40350,-77.26910
"02060006",425574,"BAY680","TWQM","TRIB","MDDNR","MDDNR","LE1.2",9/12/2016,09:57:00,17,,,,,,"NE",,"Flood Tide","0.0 to <0.1M","Scattered To Partly Cloudy (10-50%)",,,,,38.37887,-76.51132
"02060006",425613,"BAY680","TWQM","TRIB","MDDNR","MDDNR","TF1.3",9/12/2016,10:10:00,,,,,,,"NE",,"Flood Tide","0.0 to <0.1M","Clear (0-10%)",,,,"NO SECCHI & TOTAL DEPTH-SAMPLED FROM BRIDGE.",38.81092,-76.71227
"02070011",425621,"BAY680","TWQM","TRIB","MDDNR","MDDNR","TF2.4",9/12/2016,10:21:00,8.8,,,,,,"N",,"Ebb Tide","0.1 to <0.3M","Scattered To Partly Cloudy (10-50%)",,,,,38.53010,-77.26540
"02060006",425573,"BAY680","TWQM","TRIB","MDDNR","MDDNR","LE1.1",9/12/2016,10:28:00,12,,,,,,"NE",,"Flood Tide","0.0 to <0.1M","Scattered To Partly Cloudy (10-50%)",,,,"0.10 METER LICOR READING QUESTIONABLE.",38.42535,-76.60176
"02070011",425578,"BAY680","TWQM","TRIB","MDDNR","MDDNR","MAT0016",9/12/2016,10:43:00,7.2,,,,,,"E",,"Ebb Tide",,"Scattered To Partly Cloudy (10-50%)",,,,,38.56508,-77.19345
"02060006",425605,"BAY680","TWQM","TRIB","MDDNR","MDDNR","RET1.1",9/12/2016,11:00:00,11.5,,,,,,"NE",,"Flood Tide","0.0 to <0.1M","Clear (0-10%)",,,,,38.49090,-76.66429
"02070010",425620,"BAY680","TWQM","TRIB","MDDNR","MDDNR","TF2.3",9/12/2016,11:20:00,13.2,,,,,,"NNW",,"Flood Tide","0.0 to <0.1M","Clear (0-10%)",,,,,38.60820,-77.17390
"02060006",425617,"BAY680","TWQM","TRIB","MDDNR","MDDNR","TF1.7",9/12/2016,11:30:00,3,,,,,,"NE",,"Flood Tide","0.0 to <0.1M","Clear (0-10%)",,,,,38.58211,-76.68101
"02070010",425619,"BAY680","TWQM","TRIB","MDDNR","MDDNR","TF2.2",9/12/2016,11:54:00,8.2,,,,,,"E",,"Flood Tide","0.0 to <0.1M","Clear (0-10%)",,,,,38.69067,-77.11111
"02060006",425616,"BAY680","TWQM","TRIB","MDDNR","MDDNR","TF1.6",9/12/2016,12:00:00,7,,,,,,"N",,"Flood Tide","0.0 to <0.1M","Clear (0-10%)",,,,,38.65845,-76.68381
"02070010",425618,"BAY680","TWQM","TRIB","MDDNR","MDDNR","TF2.1",9/12/2016,12:15:00,18.3,,,,,,,,"Flood Tide","0.0 to <0.1M","Clear (0-10%)",,,,,38.70664,-77.04876
"02060006",425615,"BAY680","TWQM","TRIB","MDDNR","MDDNR","TF1.5",9/12/2016,12:27:00,10.5,,,,,,"N",,"Flood Tide","0.0 to <0.1M","Clear (0-10%)",,,,,38.71012,-76.70146
"02070010",425636,"BAY680","TWQM","TRIB","MDDNR","MDDNR","XFB1986",9/12/2016,12:29:00,1,,,,,,"SE",,"Flood Tide","0.0 to <0.1M","Clear (0-10%)",,,,,38.69787,-77.02317
"02080104",422942,"BAY680","TWQM","TRIB","VADEQ","VADEQ/NRO","TF3.2A",9/13/2016,10:05:00,7,,,,,,,"None","Flood Tide",,"Clear (0-10%)",,,,,38.11295,-77.05482
"02080104",422877,"BAY680","TWQM","TRIB","VADEQ","VADEQ/PRO","LE3.4",9/13/2016,10:50:00,14,,,,,,,"None","Ebb Tide",,"Clear (0-10%)",,,,,37.63189,-76.44486
"02080104",422940,"BAY680","TWQM","TRIB","VADEQ","VADEQ/NRO","TF3.2",9/13/2016,11:09:00,8,,,,,,,"None","Flood Tide",,"Clear (0-10%)",,,,,38.17467,-77.18661
"02080104",422874,"BAY680","TWQM","TRIB","VADEQ","VADEQ/PRO","LE3.3",9/13/2016,11:15:00,6,,,,,,,"None","Ebb Tide",,"Clear (0-10%)",,,,,37.68842,-76.47442
"02070002",425623,"BAY680","NTWQM","NTID","MDDNR","MDDNR","WIL0013",9/13/2016,11:24:00,,,,,,,,,,,"Clear (0-10%)",,,,"GAGE=1.70BRADDOCK RUN EVIDENT ACROSS WILLS CRK.",39.66185,-78.78029
"02080104",422871,"BAY680","TWQM","TRIB","VADEQ","VADEQ/PRO","LE3.2",9/13/2016,11:40:00,11,,,,,,,"None","Ebb Tide",,"Clear (0-10%)",,,,,37.66914,-76.55047
"02070002",425534,"BAY680","NTWQM","NTID","MDDNR","MDDNR","BDK0000",9/13/2016,11:44:00,,,,,,,,,,,"Clear (0-10%)",,,,"WATER IS ORANGE.",39.67048,-78.79081
"02080104",422931,"BAY680","TWQM","TRIB","VADEQ","VADEQ/NRO","TF3.1B",9/13/2016,11:55:00,4,,,,,,,"None","Flood Tide",,"Clear (0-10%)",,,,,38.24628,-77.23344
"02080104",422868,"BAY680","TWQM","TRIB","VADEQ","VADEQ/PRO","LE3.1",9/13/2016,12:00:00,7,,,,,,,"None","Ebb Tide",,"Clear (0-10%)",,,,,37.75925,-76.61592
"02070002",425585,"BAY680","NTWQM","NTID","MDDNR","MDDNR","NBP0103",9/13/2016,12:23:00,,,,,,,,,,,"Clear (0-10%)",,,,,39.58268,-78.73145
"02070002",423198,"NTN016","NTWQM","NTN","USGSWV","USGSWV","01595300",9/13/2016,12:30:00,1.21,,,"R",,,,,,,,721.00,2.44,,,39.36666,-79.17917
"02080104",422910,"BAY680","TWQM","TRIB","VADEQ","VADEQ/PRO","RET3.2",9/13/2016,12:30:00,6,,,,,,,"None","High Slack Tide",,"Clear (0-10%)",,,,,37.81158,-76.71195
"02080104",422934,"BAY680","TWQM","TRIB","VADEQ","VADEQ/NRO","TF3.1E",9/13/2016,12:31:00,4,,,,,,,"None","Flood Tide",,"Clear (0-10%)",,,,,38.24469,-77.32508
"02070002",425584,"BAY680","NTWQM","NTID","MDDNR","MDDNR","NBP0023",9/13/2016,13:02:00,,,,,,,,,,,"Clear (0-10%)",,,,,39.57447,-78.61537
"02080104",422937,"BAY680","TWQM","TRIB","VADEQ","VADEQ/NRO","TF3.1F",9/13/2016,13:03:00,4,,,,,,,"None","Flood Tide",,"Clear (0-10%)",,,,,38.26953,-77.42897
"02080104",422907,"BAY680","TWQM","TRIB","VADEQ","VADEQ/PRO","RET3.1",9/13/2016,13:10:00,5,,,,,,,"None","High Slack Tide",,"Clear (0-10%)",,,,,37.91730,-76.82220
"02080104",428960,"NTN016","NTWQM","NTN","VADEQ","USGSVA","TF3.0",9/13/2016,13:45:00,,,,"R",,,,,,,,764.00,,,"Actual BP recorded is 764.4 Routine sample without storm impact. CIMS EVENT code = R CIMS remark = NF.",38.32236,-77.51806
"02080104",422945,"BAY680","TWQM","TRIB","VADEQ","VADEQ/PRO","TF3.3",9/13/2016,13:50:00,8,,,,,,,"None","High Slack Tide",,"Clear (0-10%)",,,,,38.01847,-76.90928
"02070002",423218,"NTN016","NTWQM","NTN","USGSWV","USGSWV","01604500",9/13/2016,14:50:00,1.53,,,"R",,,,,,,,750.00,2.73,,,39.44306,-78.82222
"02060006",427151,"BAY680","SWM","CMON","MDDNR","MDDNR","PXT0455",9/14/2016,07:45:00,1.9,,,,,"0 To 1 Knot",,,"Ebb Tide","0.0 to <0.1M","Clear (0-10%)",,,,"BS PH BAD",38.78128,-76.71370
"02070001",423238,"NTN016","NTWQM","NTN","USGSWV","USGSWV","01608500",9/14/2016,08:00:00,1.93,,,"R",,,,,,,,754.00,1.00,,,39.44694,-78.65444
"02070008",428868,"NTN016","NTWQM","NTN","VADEQ","USGSVA","1ADIF000.86",9/14/2016,09:30:00,,,,,,,,,,,,759.00,2.49,,"",38.97583,-77.24611
"02080204",428916,"NTN016","NTWQM","NTN","VADEQ","VADEQ/VRO","2-MCM005.12",9/14/2016,10:00:00,,,,,,,,"None",,,"Clear (0-10%)",,4.30,,"DO failed wet towel check",38.10269,-78.59293
"02060006",427153,"BAY680","SWM","CMON","MDDNR","MDDNR","WXT0013",9/14/2016,10:30:00,1.6,,,,,"0 To 1 Knot",,,"Ebb Tide","0.0 to <0.1M","Clear (0-10%)",,,,,38.79600,-76.72080
"02070002",425589,"BAY680","NTWQM","NTID","MDDNR","MDDNR","NBP0689",9/14/2016,10:37:00,,,,,,,,,,,"Clear (0-10%)",,,,"GAGE=1.78",39.38935,-79.17936
"02070010",428864,"NTN016","NTWQM","NTN","VADEQ","USGSVA","1AACO014.57",9/14/2016,11:00:00,,,,,,,,,,,,761.00,1.70,,"",38.81123,-77.23026
"02080204",428922,"NTN016","NTWQM","NTN","VADEQ","VADEQ/VRO","2-RVN015.97",9/14/2016,11:20:00,,,,,,,,"None",,,"Clear (0-10%)",,2.40,,"DO failed wet towel check",37.85806,-78.26695
"02070002",425588,"BAY680","NTWQM","NTID","MDDNR","MDDNR","NBP0534",9/14/2016,11:31:00,,,,,,,,,,,"Clear (0-10%)",,,,"GAGE=1.57",39.47922,-79.06802
"02070002",425609,"BAY680","NTWQM","NTID","MDDNR","MDDNR","SAV0000",9/14/2016,11:55:00,,,,,,,,,,,"Clear (0-10%)",,,,"NO DIDYMO VISIBLE.",39.48060,-79.06806
"02070011",428872,"NTN016","NTWQM","NTN","VADEQ","USGSVA","1ASOQ006.73",9/14/2016,12:00:00,,,,,,,,,,,,759.00,1.36,,"",38.58722,-77.42889
"02070002",425567,"BAY680","NTWQM","NTID","MDDNR","MDDNR","GEO0009",9/14/2016,12:14:00,,,,,,,,,,,"Clear (0-10%)",,,,"GAGE=2.91VERY LOW; SMPLD FROM UPSTRM SIDE OF BRG-TOO LOW DSTRM.",39.49364,-79.04470
"02060006",427148,"BAY680","SWM","CMON","MDDNR","MDDNR","MTI0015",9/14/2016,12:45:00,1,,,,,">1 To 10 Knots","N",,"Ebb Tide","0.0 to <0.1M","Clear (0-10%)",,,,"NO LICOR;NO QY DATA- SONDE FAILURE",38.74332,-76.70744
"02070002",425587,"BAY680","NTWQM","NTID","MDDNR","MDDNR","NBP0461",9/14/2016,12:46:00,,,,,,,,,,,"Clear (0-10%)",,,,"WATER IS ORANGE.",39.44491,-78.97175
"02070002",425586,"BAY680","NTWQM","NTID","MDDNR","MDDNR","NBP0326",9/14/2016,13:23:00,,,,,,,,,,,"Clear (0-10%)",,,,"THERMOMETER ON GUIDERAIL;SAMPLED FROM BANK DSTRM OF BRG- BRG CONSTRCTN",39.56677,-78.83891
"02070008",423549,"NTN016","NTWQM","NTN","MDDNR","MDDNR","CAC0148",9/15/2016,08:58:00,0.4,,,"R",,,,,,,"Overcast (>90%)",,,,"3@ 6.2; 18.5 & 31.8 FT FROM LEFT.",39.42578,-77.55900
"02080103",428934,"NTN016","NTWQM","NTN","VADEQ","VADEQ/NRO","3-RPP147.49",9/15/2016,09:11:00,,,,,,,,,,,"Cloud (No Percentage)",,2.52,,"",38.52889,-77.82027
"02080103",428931,"NTN016","NTWQM","NTN","VADEQ","VADEQ/NRO","3-ROB001.90",9/15/2016,10:25:00,,,,,,,,,,,"Cloud (No Percentage)",,1.82,,"",38.33070,-78.10216
"02080103",428928,"NTN016","NTWQM","NTN","VADEQ","VADEQ/NRO","3-RAP066.54",9/15/2016,11:30:00,,,,,,,,,,,"Cloud (No Percentage)",,1.64,,"Towel Method: 96.0%",38.27985,-78.34084
"02070011",423107,"BAY681","TWQM","MAIN","MDDNR","MDDNR","LE2.3",9/19/2016,09:43:00,20,8.50,11.50,,,">1 To 10 Knots","NW",,"Flood Tide","0.1 to <0.3M","Overcast (>90%)",,,,"HEAVY STORMS EARLY THIS AM.",38.02150,-76.34770
"02080202",428900,"NTN016","NTWQM","NTN","VADEQ","VADEQ/VRO","2-CFP004.67",9/19/2016,09:50:00,,,,,,,,"None",,,"Clear (0-10%)",,1.51,,"",37.98717,-79.49408
"02070010",425444,"NTN016","NTWQM","NTN","MDDNR","USGSMD","01651770",9/19/2016,10:50:00,,,,"S",,,,,,,,762.00,2.85,,"Data Source NWISMD; DB01; Recno 01601063:data ported by JBell 03/17",38.91603,-76.96856
"02080201",428894,"NTN016","NTWQM","NTN","VADEQ","VADEQ/VRO","2-BCC004.71",9/19/2016,11:40:00,,,,,,,,"None",,,"Clear (0-10%)",,2.60,,"",38.06986,-79.89764
"02070010",425467,"NTN016","NTWQM","NTN","MDDNR","USGSMD","01651800",9/19/2016,12:05:00,,,,"S",,,,,,,,763.00,4.96,,"Data Source NWISMD; DB01; Recno 01601062:data ported by JBell 03/17",38.90122,-76.94304
"02080201",428897,"NTN016","NTWQM","NTN","VADEQ","VADEQ/VRO","2-BLP000.79",9/19/2016,12:20:00,,,,,,,,"None",,,"Clear (0-10%)",,1.33,,"",38.19528,-79.57072
"02070010",425419,"NTN016","NTWQM","NTN","MDDNR","USGSMD","01648010",9/19/2016,15:00:00,,,,"S",,,,,,,,758.00,1.62,,"Data Source NWISMD; DB01; Recno 01601072:data ported by JBell 03/17",38.96035,-77.04217
"02070002",423199,"NTN016","NTWQM","NTN","USGSWV","USGSWV","01595300",9/20/2016,12:40:00,1.32,,,"S",,,,,,,,721.00,2.55,,,39.36666,-79.17917
"02080103",427442,"NTN016","NTWQM","NTN","VADEQ","USGSVA","1BMDD005.81",9/21/2016,08:00:00,,,,"R",,,,,,,,729.00,3.00,,,38.48667,-77.96056
"02070011",425577,"BAY681","TWQM","TRIB","MDDNR","MDDNR","LE2.2",9/21/2016,09:49:00,12.8,7.50,9.50,,,,"N",,"Ebb Tide","0.1 to <0.3M","Overcast (>90%)",,,,,38.15760,-76.59800
"02060006",427152,"BAY681","SWM","CMON","MDDNR","MDDNR","PXT0455",9/27/2016,08:30:00,2.2,,,,,"0 To 1 Knot",,,"Ebb Tide","0.0 to <0.1M","Overcast (>90%)",,,,"DUPLICATE QY PH BAD",38.78128,-76.71370
"02060006",427154,"BAY681","SWM","CMON","MDDNR","MDDNR","WXT0013",9/27/2016,09:45:00,1.7,,,,,"0 To 1 Knot",,,"Ebb Tide","0.0 to <0.1M","Overcast (>90%)",,,,"DUPLICATE",38.79600,-76.72080
"02070010",425420,"NTN016","NTWQM","NTN","MDDNR","USGSMD","01648010",9/27/2016,10:00:00,,,,"S",,,,,,,,758.00,1.62,,"Data Source NWISMD; DB01; Recno 01601114:data ported by JBell 03/17",38.96035,-77.04217
"02060006",427149,"BAY681","SWM","CMON","MDDNR","MDDNR","MTI0015",9/27/2016,11:45:00,1.3,,,,,"0 To 1 Knot",,,"Flood Tide","0.0 to <0.1M","Partly To Broken (50-90%)",,,,"NO LICOR;DUPLICATE",38.74332,-76.70744
"02070002",423552,"NTN016","NTWQM","NTN","MDDNR","MDDNR","GEO0009",9/27/2016,12:30:00,0.4,,,"R",,,,,,,"Clear (0-10%)",,,,"3@ 15.6;26.9 AND 35.5(38.2-ROCK AND SHALLOW)FT-L. 0-10 DEBRIS/RKS-N/S",39.49364,-79.04470
"02070010",425468,"NTN016","NTWQM","NTN","MDDNR","USGSMD","01651800",9/27/2016,13:06:00,,,,"S",,,,,,,,759.00,4.20,,"Data Source NWISMD; DB01; Recno 01601118:data ported by JBell 03/17",38.90122,-76.94304
"02070002",423569,"NTN016","NTWQM","NTN","MDDNR","MDDNR","WIL0013",9/27/2016,13:57:00,0.5,,,"R",,,,,,,"Clear (0-10%)",,,,"5@ 35;44.5;55.5;66;5 AND 77;5FT-LEFT. 0-28 N/S;STAGNANT WTR/BRG.",39.66185,-78.78029
"02070010",425445,"NTN016","NTWQM","NTN","MDDNR","USGSMD","01651770",9/27/2016,14:26:00,,,,"S",,,,,,,,759.00,1.79,,"Data Source NWISMD; DB01; Recno 01601117:data ported by JBell 03/17",38.91603,-76.96856
"02080206",428904,"NTN016","NTWQM","NTN","VADEQ","USGSVA","2-CHK035.26",9/28/2016,11:45:00,,,,"S",,,,,,,,761.00,4.55,,"CIMS Event code= S   CIMS remark= NF  Storm-targeted samples",37.43000,-77.06000
"02070010",425446,"NTN016","NTWQM","NTN","MDDNR","USGSMD","01651770",9/29/2016,09:10:00,,,,"S",,,,,,,,765.00,2.18,,"Data Source NWISMD; DB01; Recno 01601116:data ported by JBell 03/17",38.91603,-76.96856
"02070010",428865,"NTN016","NTWQM","NTN","VADEQ","USGSVA","1AACO014.57",9/29/2016,10:00:00,,,,"S",,,,,,,,760.00,8.98,,"Barometric pressure measured = 760.2  Storm targeted sample. CIMS event code = S CIMS remark = NF",38.81123,-77.23026
